Country,Job Title,Rural,Quantity,Percentage
Spain,Data Entry Representative,Urban,1,0.01%
Spain,Data Entry Specialist,Rural,1,0.01%
Spain,Data Entry Supervisor,Urban,1,0.01%
Spain,Data Examination Clerk,Urban,1,0.01%
Spain,Data Input Clerk,Urban,1,0.01%
Spain,Data Keyer,Urban,1,0.01%
Spain,Data Management Associate,Rural,1,0.01%
Spain,Data Management Associate,Urban,9,0.09%
Spain,Data Management Information Technology Specialist,Urban,5,0.05%
Spain,Data Management Manager,Urban,1,0.01%
Spain,Data Miner,Rural,2,0.02%
Spain,Data Miner,Urban,3,0.03%
Spain,Data Modeler,Urban,1,0.01%
Spain,Data Modeling Specialist,Rural,2,0.02%
Spain,Data Modeling Specialist,Urban,7,0.07%
Spain,Data Officer,Urban,2,0.02%
Spain,Data Operations Director,Urban,4,0.04%
Spain,Data Processing Auditor,Rural,1,0.01%
Spain,Data Processing Auditor,Urban,3,0.03%
Spain,Data Processing Auxiliary Equipment Operator,Urban,2,0.02%
Spain,Data Processing Clerk,Rural,1,0.01%
Spain,Data Processing Clerk,Urban,2,0.02%
Spain,Data Processing Consultant,Rural,1,0.01%
Spain,Data Processing Consultant,Urban,5,0.05%
Spain,Data Processing Equipment Repairer,Rural,1,0.01%
Spain,Data Processing Equipment Repairer,Urban,3,0.03%
Spain,Data Processing Manager,Urban,8,0.08%
Spain,Data Processing Mechanic,Urban,1,0.01%
Spain,Data Processing Supervisor,Urban,2,0.02%
Spain,Data Processing Systems Analyst,Rural,1,0.01%
Spain,Data Processing Systems Analyst,Urban,9,0.09%
Spain,Data Processing Systems Project Planner,Rural,1,0.01%
Spain,Data Processing Systems Project Planner,Urban,7,0.07%
Spain,Data Recovery Planner,Rural,1,0.01%
Spain,Data Recovery Planner,Urban,1,0.01%
Spain,Data Reduction Technician,Urban,4,0.04%
Spain,Data Reviewer,Urban,1,0.01%
Spain,Data Sciences Director,Rural,1,0.01%
Spain,Data Sciences Director,Urban,4,0.04%
Spain,Data Scientist,Urban,7,0.07%
Spain,Data Security Administrator,Rural,2,0.02%
Spain,Data Security Administrator,Urban,9,0.09%
Spain,Data Security Analyst,Rural,2,0.02%
Spain,Data Security Analyst,Urban,8,0.08%
Spain,Data Storage Specialist,Rural,1,0.01%
Spain,Data Storage Specialist,Urban,4,0.04%
Spain,Data Systems Manager,Rural,1,0.01%
Spain,Data Systems Manager,Urban,10,0.1%
Spain,Data Technician,Urban,2,0.02%
Spain,Data Transcriber,Urban,2,0.02%
Spain,Data Typist,Urban,1,0.01%
Spain,Data Warehouse Analyst,Rural,1,0.01%
Spain,Data Warehouse Analyst,Urban,7,0.07%
Spain,Data Warehouse Architect,Rural,1,0.01%
Spain,Data Warehouse Architect,Urban,8,0.08%
Spain,Data Warehouse Developer,Urban,2,0.02%
Spain,Data Warehouse Specialist,Rural,2,0.02%
Spain,Data Warehouse Specialist,Urban,7,0.07%
Spain,Data Warehousing Engineer,Rural,1,0.01%
Spain,Data Warehousing Engineer,Urban,4,0.04%
Spain,Data Warehousing Manager,Urban,5,0.05%
Spain,Data Warehousing Specialist,Urban,3,0.03%
Spain,Database Administration Associate,Urban,7,0.07%
Spain,Database Administration Manager,Rural,3,0.03%
Spain,Database Administration Manager,Urban,5,0.05%
Spain,Database Administration Project Manager,Urban,2,0.02%
Spain,Database Architect,Rural,1,0.01%
Spain,Database Architect,Urban,7,0.07%
Spain,Database Consultant,Urban,3,0.03%
Spain,Database Coordinator,Rural,3,0.03%
Spain,Database Coordinator,Urban,9,0.09%
Spain,Database Design Analyst,Urban,4,0.04%
Spain,Database Designer,Rural,3,0.03%
Spain,Database Designer,Urban,2,0.02%
Spain,Database Developer,Urban,1,0.01%
Spain,Database Development Project Manager,Rural,1,0.01%
Spain,Database Development Project Manager,Urban,1,0.01%
Spain,Database Development and Administration Project Manager,Rural,2,0.02%
Spain,Database Development and Administration Project Manager,Urban,11,0.11%
Spain,Database Engineer,Rural,1,0.01%
Spain,Database Engineer,Urban,10,0.1%
Spain,Database Management System Specialist (DBMS Specialist),Rural,3,0.03%
Spain,Database Management System Specialist (DBMS Specialist),Urban,10,0.1%
Spain,Database Manager,Rural,1,0.01%
Spain,Database Manager,Urban,8,0.08%
Spain,Database Marketing Analyst,Rural,2,0.02%
Spain,Database Marketing Analyst,Urban,4,0.04%
Spain,Database Modeler,Rural,1,0.01%
Spain,Database Modeler,Urban,1,0.01%
Spain,Database Security Administrator,Rural,1,0.01%
Spain,Database Security Administrator,Urban,7,0.07%
Spain,Database Security Expert,Rural,2,0.02%
Spain,Database Security Expert,Urban,6,0.06%
Spain,Database Software Technician,Rural,2,0.02%
Spain,Database Software Technician,Urban,6,0.06%
Spain,Database Specialist,Rural,1,0.01%
Spain,Database Specialist,Urban,4,0.04%
Spain,Database Technician,Urban,1,0.01%
Spain,Database Tester,Rural,1,0.01%
Spain,Database Tester,Urban,2,0.02%
Spain,Databases Computer Consultant,Rural,1,0.01%
Spain,Databases Computer Consultant,Urban,4,0.04%
Spain,Databases Software Consultant,Urban,7,0.07%
Spain,Datastage Developer,Urban,1,0.01%
Spain,Director of Data Operations,Urban,8,0.08%
Spain,Electronic Data Interchange System Developer (EDI System Developer),Urban,9,0.09%
Spain,Electronic Data Processing Auditor (EDP Auditor),Urban,6,0.06%
Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,5,0.05%
Spain,Field Artillery Automated Tactical Data System Specialist,Urban,2,0.02%
Spain,Field Traffic Data Technician,Urban,1,0.01%
Spain,Flight Data Technician,Urban,1,0.01%
Spain,Flight Test Data Acquisition Technician,Urban,3,0.03%
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),Rural,1,0.01%
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,8,0.08%
Spain,Geographic Information Systems Data Manager (GIS Data Manager),Rural,3,0.03%
Spain,Geographic Information Systems Data Manager (GIS Data Manager),Urban,7,0.07%
Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,5,0.05%
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),Rural,1,0.01%
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),Urban,7,0.07%
Spain,Head of Information Systems and Data Processing,Rural,2,0.02%
Spain,Head of Information Systems and Data Processing,Urban,6,0.06%
Spain,Health Data Analyst,Urban,2,0.02%
Spain,Internet Database Specialist,Rural,2,0.02%
Spain,Internet Database Specialist,Urban,1,0.01%
Spain,LiDAR Data Analyst,Urban,2,0.02%
Spain,Maintenance Data Analyst,Urban,1,0.01%
Spain,Marketing Database Analyst,Rural,1,0.01%
Spain,Medical Data Analyst,Urban,1,0.01%
Spain,Micro Computer Data Processor,Rural,1,0.01%
Spain,Micro Computer Data Processor,Urban,2,0.02%
Spain,Naval Tactical Data System--Combat Information Center Officer,Urban,3,0.03%
Spain,"Operations Officer, Afloat (Naval Tactical Data Systems)",Urban,1,0.01%
Spain,Oracle Database Administrator (Oracle DBA),Urban,7,0.07%
Spain,Reference Data Expert,Rural,1,0.01%
Spain,Reference Data Expert,Urban,1,0.01%
Spain,SCADA Operator (Supervisory Control and Data Acquisition Operator),Urban,1,0.01%
Spain,SCADA Technician (Supervisory Control and Data Acquisition Technician),Urban,1,0.01%
Spain,SQL Database Administrator,Rural,3,0.03%
Spain,SQL Database Administrator,Urban,5,0.05%
Spain,Scientific Database Curator,Urban,2,0.02%
Spain,Survey Data Technician,Urban,1,0.01%
Spain,Unemployed,Rural,108,1.12%
Spain,Unemployed,Urban,315,3.26%
Spain,Voice and Data Technician,Urban,2,0.02%
Spain,Weight in Motion Field Data Collection Technician,Urban,4,0.04%
Sweden,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,2,0.02%
Sweden,Automatic Data Processing Planner,Urban,4,0.04%
Sweden,Automatic Data Processing Planner (ADP Planner),Urban,2,0.02%
Sweden,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,1,0.01%
Sweden,Clinical Data Management Manager (CDM Manager),Urban,1,0.01%
Sweden,Computer or Data Processing Systems Consultant,Urban,2,0.02%
Sweden,Crime Data Specialist,Urban,1,0.01%
Sweden,Data Acquisition Technician,Rural,1,0.01%
Sweden,Data Administrator,Rural,1,0.01%
Sweden,Data Analysis Assistant,Urban,1,0.01%
Sweden,Data Center Operator,Urban,1,0.01%
Sweden,Data Coder Operator,Urban,2,0.02%
Sweden,Data Collection Technician,Rural,1,0.01%
Sweden,Data Communications Analyst,Rural,1,0.01%
Sweden,Data Communications Software Consultant,Urban,1,0.01%
Sweden,Data Conversion Operator,Rural,1,0.01%
Sweden,Data Coordinator,Urban,2,0.02%
Sweden,Data Entry Associate,Urban,1,0.01%
Sweden,Data Entry Operator,Urban,1,0.01%
Sweden,Data Entry Representative,Rural,1,0.01%
Sweden,Data Management Information Technology Specialist,Urban,1,0.01%
Sweden,Data Modeler,Urban,1,0.01%
Sweden,Data Modeling Specialist,Rural,1,0.01%
Sweden,Data Officer,Urban,2,0.02%
Sweden,Data Processing Manager,Rural,1,0.01%
Sweden,Data Processing Manager,Urban,2,0.02%
Sweden,Data Reduction Technician,Urban,1,0.01%
Sweden,Data Scientist,Urban,2,0.02%
Sweden,Data Security Administrator,Urban,1,0.01%
Sweden,Data Security Analyst,Urban,1,0.01%
Sweden,Data Systems Manager,Urban,1,0.01%
Sweden,Data Transcriber,Rural,1,0.01%
Sweden,Data Typist,Urban,2,0.02%
Sweden,Data Warehouse Analyst,Urban,1,0.01%
Sweden,Data Warehouse Architect,Urban,1,0.01%
Sweden,Data Warehouse Developer,Urban,1,0.01%
Sweden,Data Warehouse Specialist,Urban,1,0.01%
Sweden,Data Warehousing Engineer,Urban,1,0.01%
Sweden,Data Warehousing Specialist,Urban,1,0.01%
Sweden,Database Administration Associate,Urban,1,0.01%
Sweden,Database Architect,Rural,1,0.01%
Sweden,Database Consultant,Urban,1,0.01%
Sweden,Database Coordinator,Urban,2,0.02%
Sweden,Database Design Analyst,Rural,1,0.01%
Sweden,Database Design Analyst,Urban,1,0.01%
Sweden,Database Designer,Urban,2,0.02%
Sweden,Database Developer,Urban,1,0.01%
Sweden,Database Development Project Manager,Urban,1,0.01%
Sweden,Database Development and Administration Project Manager,Rural,1,0.01%
Sweden,Database Development and Administration Project Manager,Urban,2,0.02%
Sweden,Database Management System Specialist (DBMS Specialist),Rural,2,0.02%
Sweden,Database Manager,Rural,1,0.01%
Sweden,Database Manager,Urban,1,0.01%
Sweden,Database Marketing Analyst,Urban,2,0.02%
Sweden,Database Modeler,Urban,2,0.02%
Sweden,Database Programmer,Urban,1,0.01%
Sweden,Database Security Administrator,Rural,1,0.01%
Sweden,Database Security Administrator,Urban,2,0.02%
Sweden,Database Software Technician,Urban,1,0.01%
Sweden,Database Specialist,Urban,2,0.02%
Sweden,Database Tester,Urban,1,0.01%
Sweden,Databases Computer Consultant,Urban,1,0.01%
Sweden,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Rural,1,0.01%
Sweden,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,1,0.01%
Sweden,Geographic Information Systems Data Manager (GIS Data Manager),Urban,1,0.01%
Sweden,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,2,0.02%
Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),Rural,1,0.01%
Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),Urban,1,0.01%
Sweden,Head of Information Systems and Data Processing,Urban,1,0.01%
Sweden,Naval Tactical Data System--Combat Information Center Officer,Urban,1,0.01%
Sweden,Oracle Database Administrator (Oracle DBA),Urban,1,0.01%
Sweden,SQL Database Administrator,Rural,1,0.01%
Sweden,Survey Data Technician,Urban,1,0.01%
Sweden,Unemployed,Rural,30,0.31%
Sweden,Unemployed,Urban,51,0.53%
United Kingdom,Analytical Data Miner,Urban,2,0.02%
United Kingdom,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,5,0.05%
United Kingdom,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,5,0.05%
United Kingdom,Automatic Data Processing Planner,Rural,3,0.03%
United Kingdom,Automatic Data Processing Planner,Urban,6,0.06%
United Kingdom,Automatic Data Processing Planner (ADP Planner),Rural,1,0.01%
United Kingdom,Automatic Data Processing Planner (ADP Planner),Urban,5,0.05%
United Kingdom,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Rural,4,0.04%
United Kingdom,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,6,0.06%
United Kingdom,Business Database Analyst,Rural,1,0.01%
United Kingdom,Clinical Data Associate,Urban,1,0.01%
United Kingdom,Clinical Data Management Associate Director,Urban,1,0.01%
United Kingdom,Clinical Data Manager,Urban,1,0.01%
United Kingdom,Clinical Data Specialist,Urban,1,0.01%
United Kingdom,Computer or Data Processing Systems Consultant,Rural,3,0.03%
United Kingdom,Computer or Data Processing Systems Consultant,Urban,10,0.1%
United Kingdom,Crime Data Specialist,Urban,1,0.01%
United Kingdom,Customer Data Technician,Rural,2,0.02%
United Kingdom,Customer Data Technician,Urban,3,0.03%
United Kingdom,Data Abstractor,Urban,1,0.01%
United Kingdom,Data Acquisition Technician,Urban,3,0.03%
United Kingdom,Data Administrator,Rural,6,0.06%
United Kingdom,Data Administrator,Urban,7,0.07%
United Kingdom,Data Analysis Assistant,Urban,2,0.02%
United Kingdom,Data Analyst,Urban,3,0.03%
United Kingdom,Data Architect,Rural,2,0.02%
United Kingdom,Data Architect,Urban,8,0.08%
United Kingdom,Data Base Design Analyst,Rural,1,0.01%
United Kingdom,Data Base Design Analyst,Urban,4,0.04%
United Kingdom,Data Center Manager,Urban,1,0.01%
United Kingdom,Data Center Operator,Urban,1,0.01%
United Kingdom,Data Collection Technician,Urban,1,0.01%
United Kingdom,Data Collector,Urban,1,0.01%
United Kingdom,Data Communications Analyst,Rural,5,0.05%
United Kingdom,Data Communications Software Consultant,Rural,4,0.04%
United Kingdom,Data Communications Software Consultant,Urban,6,0.06%
United Kingdom,Data Compiler,Rural,2,0.02%
United Kingdom,Data Conversion Operator,Urban,1,0.01%
United Kingdom,Data Coordinator,Rural,6,0.06%
United Kingdom,Data Coordinator,Urban,3,0.03%
United Kingdom,Data Entry Associate,Rural,1,0.01%
United Kingdom,Data Entry Associate,Urban,2,0.02%
United Kingdom,Data Entry Clerk,Urban,1,0.01%
United Kingdom,Data Entry Machine Operator,Rural,1,0.01%
United Kingdom,Data Entry Operator,Rural,2,0.02%
United Kingdom,Data Entry Operator,Urban,2,0.02%
United Kingdom,Data Entry Representative,Rural,1,0.01%
United Kingdom,Data Entry Technician,Urban,1,0.01%
United Kingdom,Data Examination Clerk,Rural,2,0.02%
United Kingdom,Data Input Clerk,Urban,3,0.03%
United Kingdom,Data Keyer,Rural,1,0.01%
United Kingdom,Data Management Associate,Rural,1,0.01%
United Kingdom,Data Management Associate,Urban,4,0.04%
United Kingdom,Data Management Information Technology Specialist,Urban,3,0.03%
United Kingdom,Data Management Manager,Urban,1,0.01%
United Kingdom,Data Manager,Urban,2,0.02%
United Kingdom,Data Miner,Rural,2,0.02%
United Kingdom,Data Miner,Urban,5,0.05%
United Kingdom,Data Modeler,Urban,2,0.02%
United Kingdom,Data Modeling Specialist,Rural,3,0.03%
United Kingdom,Data Modeling Specialist,Urban,7,0.07%
United Kingdom,Data Officer,Rural,2,0.02%
United Kingdom,Data Officer,Urban,6,0.06%
United Kingdom,Data Operations Director,Urban,5,0.05%
United Kingdom,Data Processing Auditor,Rural,3,0.03%
United Kingdom,Data Processing Auditor,Urban,5,0.05%
United Kingdom,Data Processing Auxiliary Equipment Operator,Urban,1,0.01%
United Kingdom,Data Processing Consultant,Rural,1,0.01%
United Kingdom,Data Processing Consultant,Urban,4,0.04%
United Kingdom,Data Processing Control Clerk,Rural,1,0.01%
United Kingdom,Data Processing Manager,Rural,4,0.04%
United Kingdom,Data Processing Manager,Urban,4,0.04%
United Kingdom,Data Processing Mechanic,Rural,1,0.01%
United Kingdom,Data Processing Services Sales Representative,Rural,1,0.01%
United Kingdom,Data Processing Supervisor,Rural,1,0.01%
United Kingdom,Data Processing Systems Analyst,Rural,4,0.04%
United Kingdom,Data Processing Systems Analyst,Urban,8,0.08%
United Kingdom,Data Processing Systems Project Planner,Rural,3,0.03%
United Kingdom,Data Processing Systems Project Planner,Urban,2,0.02%
United Kingdom,Data Processor,Rural,1,0.01%
United Kingdom,Data Processor,Urban,4,0.04%
United Kingdom,Data Recovery Planner,Urban,2,0.02%
United Kingdom,Data Reduction Technician,Rural,1,0.01%
United Kingdom,Data Reviewer,Rural,1,0.01%
United Kingdom,Data Reviewer,Urban,1,0.01%
United Kingdom,Data Sciences Director,Urban,1,0.01%
United Kingdom,Data Scientist,Rural,2,0.02%
United Kingdom,Data Scientist,Urban,6,0.06%
United Kingdom,Data Security Administrator,Rural,1,0.01%
United Kingdom,Data Security Administrator,Urban,3,0.03%
United Kingdom,Data Security Analyst,Rural,5,0.05%
United Kingdom,Data Security Analyst,Urban,4,0.04%
United Kingdom,Data Specialist,Urban,1,0.01%
United Kingdom,Data Storage Specialist,Rural,1,0.01%
United Kingdom,Data Storage Specialist,Urban,5,0.05%
United Kingdom,Data Systems Manager,Rural,2,0.02%
United Kingdom,Data Systems Manager,Urban,8,0.08%
United Kingdom,Data Technician,Rural,1,0.01%
United Kingdom,Data Typist,Urban,3,0.03%
United Kingdom,Data Warehouse Analyst,Rural,1,0.01%
United Kingdom,Data Warehouse Analyst,Urban,7,0.07%
United Kingdom,Data Warehouse Architect,Rural,5,0.05%
United Kingdom,Data Warehouse Architect,Urban,7,0.07%
United Kingdom,Data Warehouse Developer,Rural,4,0.04%
United Kingdom,Data Warehouse Developer,Urban,3,0.03%
United Kingdom,Data Warehouse Specialist,Rural,3,0.03%
United Kingdom,Data Warehouse Specialist,Urban,5,0.05%
United Kingdom,Data Warehousing Engineer,Urban,4,0.04%
United Kingdom,Data Warehousing Manager,Rural,2,0.02%
United Kingdom,Data Warehousing Manager,Urban,2,0.02%
United Kingdom,Data Warehousing Specialist,Rural,4,0.04%
United Kingdom,Data Warehousing Specialist,Urban,3,0.03%
United Kingdom,Database Administration Associate,Rural,3,0.03%
United Kingdom,Database Administration Associate,Urban,10,0.1%
United Kingdom,Database Administration Manager,Rural,2,0.02%
United Kingdom,Database Administration Manager,Urban,5,0.05%
United Kingdom,Database Administration Project Manager,Rural,2,0.02%
United Kingdom,Database Administration Project Manager,Urban,1,0.01%
United Kingdom,Database Administrator (DBA),Urban,1,0.01%
United Kingdom,Database Analyst,Urban,2,0.02%
United Kingdom,Database Architect,Rural,4,0.04%
United Kingdom,Database Architect,Urban,5,0.05%
United Kingdom,Database Consultant,Rural,2,0.02%
United Kingdom,Database Consultant,Urban,8,0.08%
United Kingdom,Database Coordinator,Rural,3,0.03%
United Kingdom,Database Coordinator,Urban,5,0.05%
United Kingdom,Database Design Analyst,Rural,2,0.02%
United Kingdom,Database Design Analyst,Urban,7,0.07%
United Kingdom,Database Designer,Rural,3,0.03%
United Kingdom,Database Designer,Urban,9,0.09%
United Kingdom,Database Developer,Rural,1,0.01%
United Kingdom,Database Development Project Manager,Rural,1,0.01%
United Kingdom,Database Development and Administration Project Manager,Rural,1,0.01%
United Kingdom,Database Development and Administration Project Manager,Urban,4,0.04%
United Kingdom,Database Engineer,Rural,3,0.03%
United Kingdom,Database Engineer,Urban,8,0.08%
United Kingdom,Database Management System Specialist (DBMS Specialist),Rural,5,0.05%
United Kingdom,Database Management System Specialist (DBMS Specialist),Urban,3,0.03%
United Kingdom,Database Manager,Rural,6,0.06%
United Kingdom,Database Manager,Urban,6,0.06%
United Kingdom,Database Marketing Analyst,Rural,4,0.04%
United Kingdom,Database Marketing Analyst,Urban,1,0.01%
United Kingdom,Database Modeler,Rural,2,0.02%
United Kingdom,Database Modeler,Urban,8,0.08%
United Kingdom,Database Programmer,Urban,1,0.01%
United Kingdom,Database Security Administrator,Rural,2,0.02%
United Kingdom,Database Security Administrator,Urban,4,0.04%
United Kingdom,Database Security Expert,Rural,2,0.02%
United Kingdom,Database Security Expert,Urban,8,0.08%
United Kingdom,Database Software Technician,Rural,1,0.01%
United Kingdom,Database Software Technician,Urban,5,0.05%
United Kingdom,Database Specialist,Rural,2,0.02%
United Kingdom,Database Specialist,Urban,5,0.05%
United Kingdom,Database Technician,Urban,1,0.01%
United Kingdom,Database Tester,Rural,2,0.02%
United Kingdom,Database Tester,Urban,12,0.12%
United Kingdom,Databases Computer Consultant,Rural,4,0.04%
United Kingdom,Databases Computer Consultant,Urban,1,0.01%
United Kingdom,Databases Software Consultant,Rural,2,0.02%
United Kingdom,Databases Software Consultant,Urban,2,0.02%
United Kingdom,Director of Data Operations,Rural,1,0.01%
United Kingdom,Director of Data Operations,Urban,4,0.04%
United Kingdom,Electronic Data Interchange System Developer (EDI System Developer),Rural,2,0.02%
United Kingdom,Electronic Data Interchange System Developer (EDI System Developer),Urban,6,0.06%
United Kingdom,Electronic Data Processing Auditor (EDP Auditor),Rural,2,0.02%
United Kingdom,Electronic Data Processing Auditor (EDP Auditor),Urban,3,0.03%
United Kingdom,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Rural,3,0.03%
United Kingdom,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,5,0.05%
United Kingdom,Field Artillery Automated Tactical Data System Specialist,Urban,1,0.01%
United Kingdom,Field Traffic Data Technician,Rural,1,0.01%
United Kingdom,Field Traffic Data Technician,Urban,2,0.02%
United Kingdom,Flight Data Technician,Rural,1,0.01%
United Kingdom,Flight Test Data Acquisition Technician,Rural,1,0.01%
United Kingdom,Flight Test Data Acquisition Technician,Urban,1,0.01%
United Kingdom,GPS Field Data Collector (Global Positioning System Field Data Collector),Urban,1,0.01%
United Kingdom,Geographic Information Systems Data Administrator (GIS Data Administrator),Rural,4,0.04%
United Kingdom,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,4,0.04%
United Kingdom,Geographic Information Systems Data Manager (GIS Data Manager),Rural,1,0.01%
United Kingdom,Geographic Information Systems Data Manager (GIS Data Manager),Urban,3,0.03%
United Kingdom,Geographic Information Systems Data Specialist (GIS Data Specialist),Rural,3,0.03%
United Kingdom,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,9,0.09%
United Kingdom,Geographic Information Systems Database Administrator (GIS Database Administrator),Rural,4,0.04%
United Kingdom,Geographic Information Systems Database Administrator (GIS Database Administrator),Urban,3,0.03%
United Kingdom,Head of Information Systems and Data Processing,Rural,3,0.03%
United Kingdom,Head of Information Systems and Data Processing,Urban,9,0.09%
United Kingdom,Internet Database Specialist,Rural,4,0.04%
United Kingdom,Internet Database Specialist,Urban,5,0.05%
United Kingdom,LiDAR Data Analyst,Urban,2,0.02%
United Kingdom,Log Data Technician,Urban,1,0.01%
United Kingdom,Maintenance Data Analyst,Urban,2,0.02%
United Kingdom,Marketing Database Analyst,Rural,2,0.02%
United Kingdom,Marketing Database Analyst,Urban,1,0.01%
United Kingdom,Medical Data Analyst,Rural,1,0.01%
United Kingdom,Medical Data Analyst,Urban,3,0.03%
United Kingdom,Micro Computer Data Processor,Urban,1,0.01%
United Kingdom,Naval Tactical Data System--Combat Information Center Officer,Rural,2,0.02%
United Kingdom,Naval Tactical Data System--Combat Information Center Officer,Urban,2,0.02%
United Kingdom,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Urban,2,0.02%
United Kingdom,Oracle Database Administrator (Oracle DBA),Rural,1,0.01%
United Kingdom,Oracle Database Administrator (Oracle DBA),Urban,8,0.08%
United Kingdom,SCADA Operator (Supervisory Control and Data Acquisition Operator),Urban,1,0.01%
United Kingdom,SCADA Technician (Supervisory Control and Data Acquisition Technician),Urban,1,0.01%
United Kingdom,SQL Database Administrator,Urban,8,0.08%
United Kingdom,Survey Data Technician,Urban,1,0.01%
United Kingdom,Unemployed,Rural,240,2.49%
United Kingdom,Unemployed,Urban,318,3.3%
